LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,0,0,0,0,0,3,0,0,0,57,0,66,0,0,0,0,0,0,0,0,0,13,0,12,0,3,0,0,0,0,4,5,0,12,0,26,0,0,0,0,0,0,0,3,0,7,0,9,0,0,0,0,0,0,0,9,0,42,0,50,0,5,0,0,0,0,0,14,3,33,0,53,0,15,0,3,0,3,0,29,0,153,4,208,0,12,0,3,0,19,5,31,0,105,0,177,6,45,0,16,0,30,0,24,0,88,0,220,12,48,0,60,4,37,6,32,0,93,0,305,13,16,0,67,0,44,0,14,4,20,0,187,35,22,0,81,0,42,5,26,9,28,0,237,196,29,3,155,13,72,4,24,5,32,0,529,223,15,3,134,11,32,4,13,4,19,0,458,188,11,0,97,12,23,0,0,3,8,0,340,186,14,3,41,8,8,0,3,0,10,0,270,479,10,6,113,21,86,3,14
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,7,5,0,0,7,0,0,3,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3,0,0,0,0
LGA58570,0,0,0,0,0,0,0,0,0,46,0,48,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,4,0,8,0,14,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,3,0,10,0,29,0,42,0,0,0,0,0,0,0,5,0,25,0,35,3,11,0,0,0,3,0,24,0,123,0,170,0,11,0,10,0,11,0,25,0,63,0,125,6,31,0,13,0,21,0,29,0,76,0,189,11,46,0,51,0,26,0,34,3,66,0,238,14,22,0,51,3,19,6,12,0,23,0,154,40,13,0,56,4,28,0,20,3,27,0,193,167,30,0,126,6,67,4,21,0,53,0,475,229,26,0,124,8,29,3,23,8,26,0,480,189,13,7,105,7,38,0,10,3,17,0,392,210,10,0,46,7,14,0,6,0,3,0,306,696,39,10,178,33,85,9,18
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,36,0,32,0,0,0,0,0,0,0,4,0,13,0,15,0,0,0,0,0,0,0,5,0,5,0,15,0,0,0,3,0,0,0,3,0,4,0,18,5,0,0,3,0,0,0,0,0,5,0,12,3,0,0,6,0,0,0,0,0,0,0,17,4,0,0,4,0,0,5,3,3,0,0,23,4,3,0,6,0,0,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,10,9,0,0,3,0,0,0,0,0,0,0,11,3,0,0,8,0,0,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0
LGA58760,7,5,0,3,0,0,0,0,3,382,6,414,0,3,0,0,0,0,0,15,0,92,5,115,0,5,0,0,0,4,0,32,5,72,0,113,0,0,0,0,0,3,0,15,0,70,0,85,0,13,0,0,0,9,0,46,3,341,0,415,4,15,0,3,0,21,0,74,3,219,0,338,4,26,0,7,0,51,0,138,14,1455,13,1716,3,56,0,21,3,104,3,173,19,857,14,1252,19,93,0,75,3,189,9,180,20,636,0,1217,75,135,4,231,17,231,14,147,26,538,7,1421,84,71,5,229,20,214,21,89,17,139,0,869,200,73,7,294,23,202,9,53,21,114,4,996,935,141,9,627,53,345,37,68,32,145,4,2408,880,53,23,530,57,92,33,18,12,52,5,1769,682,18,16,323,69,104,23,16,19,35,9,1309,440,20,14,139,44,33,8,8,3,6,0,722,716,29,18,214,56,145,17,24
LGA58820,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,4,5,10,0,14,0,0,0,0,0,0,0,12,0,75,0,92,0,0,0,0,0,4,0,5,5,31,0,47,0,0,0,3,0,5,0,6,0,31,3,42,6,8,0,0,0,8,0,4,0,28,0,46,5,0,0,8,0,6,0,0,0,5,0,21,6,3,3,6,0,4,0,0,0,5,0,22,4,0,0,17,0,16,0,0,0,3,0,50,3,4,0,20,4,3,3,0,0,0,0,37,10,0,0,9,0,4,0,3,0,0,0,27,0,0,0,7,0,0,0,0,0,0,0,7,20,0,5,4,3,11,0,0
LGA58890,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,6,0,11,4,0,0,4,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,11,9,7,0,0,0,3,0,0,0,0,0,21,5,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,7,12,0,0,4,0,0,0,0
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,10,0,18,0,0,0,0,0,0,0,0,0,5,0,12,3,3,0,0,0,0,0,6,0,5,0,17,0,0,0,3,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,4,5,3,0,8,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0
LGA59340,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,3,0,3,0,7,0,15,5,4,0,0,0,3,0,5,0,3,0,28,3,0,0,8,0,11,0,0,0,6,0,29,0,5,0,5,0,3,0,0,0,0,0,9,8,3,0,6,0,7,0,0,0,0,0,25,50,4,0,12,0,10,0,0,0,0,0,81,51,3,0,11,7,11,0,0,0,0,0,75,40,0,0,14,0,3,0,0,0,0,0,62,23,0,0,4,0,0,0,0,0,0,0,33,53,6,0,10,0,8,0,0
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,5,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,4,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,6,0,4,0,0,0,0,0,15,8,0,0,5,0,3,0,0,0,0,0,16,4,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0
LGA59370,0,0,0,0,0,0,0,0,3,9,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,5,0,11,0,15,0,0,0,0,0,0,0,4,0,7,0,10,0,0,0,0,0,0,0,9,0,66,0,75,0,0,0,6,0,0,0,12,0,30,0,54,4,0,4,0,0,3,0,5,0,21,0,45,0,6,0,8,0,4,0,3,0,20,0,36,3,4,0,6,0,0,0,0,0,4,0,22,7,0,0,12,0,0,0,0,0,9,0,34,6,0,0,14,0,11,0,4,0,8,0,51,13,6,0,9,0,0,4,0,0,4,0,32,14,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,7,15,3,0,3,0,3,0,0
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,0,0,0,0,0,0,0,0,0,18,0,24,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,5,0,6,0,13,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,44,0,57,0,4,0,0,0,0,0,14,0,21,0,35,0,3,0,0,0,5,3,26,5,180,0,236,3,3,0,9,0,3,6,26,3,80,0,129,0,14,0,8,0,4,5,27,0,53,0,113,5,15,0,11,0,7,3,18,0,49,3,119,3,3,0,12,0,0,0,3,0,15,0,40,6,5,6,13,0,8,0,3,0,20,0,49,19,13,0,17,0,13,0,4,0,5,0,81,10,8,0,10,0,4,0,5,0,5,0,40,7,5,0,0,0,4,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,3,0,8,10,4,0,3,0,0,0,0
LGA60410,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,12,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,5,0,31,0,38,0,0,0,0,0,3,0,0,0,21,0,27,0,4,0,0,0,10,0,22,5,205,0,243,0,3,0,0,0,18,0,26,5,94,3,147,4,8,0,7,0,35,0,22,5,77,0,161,13,6,0,30,5,34,4,19,3,74,4,191,11,6,0,30,0,23,0,0,0,16,0,99,35,10,0,41,4,9,6,5,0,20,0,128,118,18,4,85,13,26,6,5,0,9,0,274,83,4,0,47,0,4,4,0,0,0,0,142,34,0,0,15,3,3,0,0,0,0,0,72,23,0,0,14,6,0,0,0,0,0,0,52,33,0,0,9,3,3,0,0
LGA60610,0,0,0,0,0,0,0,0,0,20,0,18,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,6,0,6,0,7,0,0,0,0,0,4,0,63,0,70,0,4,0,0,0,0,0,5,3,26,0,40,0,6,0,0,0,3,0,25,0,308,7,360,4,10,0,5,0,13,0,25,0,117,0,183,5,17,0,11,0,36,0,31,4,79,0,183,16,22,0,26,3,36,5,18,0,105,8,231,15,6,0,29,3,24,5,9,5,16,0,115,21,10,0,44,3,33,0,11,0,14,0,137,97,16,4,99,13,31,6,10,3,19,0,302,69,9,0,47,6,8,0,4,0,11,0,157,43,6,5,26,3,7,0,0,6,7,0,102,22,0,0,12,4,3,0,0,0,5,0,46,44,3,0,26,3,16,0,3
LGA60810,4,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,20,0,27,0,0,0,0,0,0,0,3,0,16,0,17,0,0,0,0,0,0,0,5,0,12,0,15,0,4,0,0,0,0,0,11,0,72,0,92,0,0,0,0,0,4,0,12,0,45,0,65,0,4,0,5,0,3,3,37,6,466,8,538,0,14,0,6,0,14,0,50,0,207,0,303,9,24,3,13,3,38,3,26,9,168,0,300,17,31,3,40,0,34,6,36,3,130,4,305,22,14,0,42,8,32,6,25,0,40,0,192,32,17,0,51,5,21,6,14,5,36,0,179,91,22,8,97,11,33,9,7,9,31,0,318,64,9,5,73,5,18,10,5,0,15,0,200,54,0,6,32,5,9,0,4,0,15,0,134,39,0,6,13,0,0,0,0,0,0,0,74,53,8,5,26,3,13,0,0
