SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
50503,7,3,0,3,0,0,0,0,3,384,6,413,0,3,0,0,0,0,0,15,0,92,5,115,0,5,0,0,0,4,0,32,5,72,0,113,0,0,0,0,0,3,0,15,0,67,0,81,0,13,0,0,0,9,0,46,0,337,0,412,4,15,0,3,0,21,0,71,3,219,0,340,4,26,0,7,0,51,0,135,14,1450,13,1713,3,56,0,21,3,104,3,170,19,846,14,1242,19,91,0,75,3,189,9,178,20,632,0,1216,75,135,4,233,17,231,14,147,26,541,7,1416,82,71,5,229,20,209,21,83,17,136,0,867,194,65,7,294,23,199,9,53,21,115,4,992,932,139,9,627,53,346,37,68,33,148,4,2401,871,53,23,524,57,92,33,23,12,52,5,1755,675,18,16,323,63,101,23,16,19,35,9,1292,443,20,14,139,43,33,8,8,3,6,0,716,713,29,18,209,56,145,20,17
50601,0,0,0,0,0,4,0,3,0,179,7,192,0,0,0,0,0,0,0,6,0,55,0,63,0,0,0,0,0,0,0,10,3,32,0,50,0,0,0,0,0,0,0,9,0,32,0,40,0,6,0,0,0,3,0,28,4,149,0,194,0,7,0,0,0,0,0,33,3,93,0,140,0,12,0,5,0,25,0,71,5,671,8,804,8,25,0,15,0,41,0,94,10,333,4,527,4,47,0,29,4,141,5,70,7,289,0,598,34,55,9,101,3,117,10,69,11,239,8,648,52,38,5,118,8,100,3,43,10,51,0,421,106,35,3,149,11,99,3,29,10,61,0,509,428,41,11,287,35,184,13,34,11,57,0,1097,384,24,13,231,35,46,7,21,3,33,0,803,330,10,11,134,25,57,11,6,6,12,0,611,239,13,7,55,18,14,3,3,0,4,0,351,314,10,8,91,25,63,8,18
50602,3,0,0,0,0,5,0,0,0,130,4,149,0,0,0,0,0,0,0,3,0,26,0,34,0,3,0,0,0,0,4,9,0,18,0,30,0,0,0,0,0,0,0,8,0,19,0,32,0,8,0,0,0,0,0,20,0,97,0,119,0,3,0,3,0,0,0,31,3,57,0,109,0,19,0,6,0,17,0,48,5,391,12,493,4,21,0,4,0,46,5,72,9,217,0,376,4,83,3,34,0,75,0,58,12,162,4,428,34,86,5,126,9,91,10,64,8,172,3,607,35,49,0,137,0,108,5,27,13,35,0,411,78,49,3,178,7,83,11,40,9,48,0,513,458,73,7,312,27,151,18,39,15,57,4,1154,450,32,10,247,22,58,5,28,9,34,0,893,394,25,4,144,18,51,0,5,5,15,0,660,329,14,6,74,12,18,3,5,0,12,0,479,713,19,9,159,43,135,4,30
50603,0,0,0,0,0,0,0,0,0,269,0,274,0,3,0,0,0,0,0,9,0,85,0,96,0,0,0,0,0,3,0,17,4,46,0,69,0,0,0,0,0,0,0,18,0,33,0,50,0,5,0,0,0,0,0,31,3,181,0,229,0,9,0,0,0,15,6,47,4,111,0,191,4,36,0,3,0,17,0,91,5,719,7,886,4,47,0,12,0,37,3,106,0,396,6,614,13,83,0,47,0,101,7,95,12,365,6,723,25,90,7,111,6,105,3,85,7,332,3,780,31,44,6,140,10,105,9,54,11,99,0,500,76,55,4,155,9,97,5,44,10,83,0,534,326,69,7,291,22,188,17,58,14,89,3,1086,327,33,15,210,24,64,3,26,0,47,5,744,252,24,5,129,19,59,9,13,0,24,0,532,171,10,3,49,6,19,3,4,0,8,0,281,371,27,8,126,27,74,6,30
50604,3,0,0,0,0,7,0,7,0,318,3,346,0,6,0,0,0,0,0,11,0,66,0,85,0,0,0,0,0,0,0,12,0,36,0,58,0,0,0,0,0,3,0,17,0,47,0,65,0,0,0,0,0,3,0,28,3,196,4,249,0,7,0,3,0,15,6,50,3,127,4,210,0,20,0,11,4,38,0,103,15,1062,13,1270,3,53,0,16,0,92,0,137,14,484,8,804,7,62,3,45,4,158,3,94,13,407,12,816,38,69,4,147,9,214,10,86,7,298,4,903,47,49,3,165,7,162,9,50,15,71,3,578,113,43,6,165,11,141,7,41,10,70,0,612,482,65,9,355,36,205,11,47,17,60,10,1294,438,22,8,236,29,49,15,24,9,25,0,854,321,13,9,131,20,53,6,13,7,23,3,605,198,9,7,68,15,10,7,4,0,4,0,321,257,11,9,90,20,54,3,7
50605,0,0,0,4,0,0,0,0,0,120,5,129,0,0,0,0,0,3,0,4,0,58,4,66,0,3,0,0,0,0,0,5,4,38,0,49,0,0,0,0,0,0,0,4,0,15,0,22,0,0,0,0,0,0,0,15,0,132,0,150,0,6,0,0,0,6,0,29,3,70,0,120,5,6,0,3,0,10,6,58,0,548,6,641,3,21,0,5,0,12,0,67,5,314,3,441,3,37,3,17,0,63,3,89,3,316,9,544,17,50,0,52,7,68,3,63,12,294,6,572,14,23,0,54,0,84,5,34,3,78,0,302,54,20,0,95,8,63,3,24,6,85,0,355,227,36,7,180,14,126,6,30,13,93,0,740,225,22,9,166,18,33,6,17,4,28,0,530,213,10,10,105,11,52,5,12,3,19,4,449,156,12,3,55,12,9,0,3,4,16,0,268,293,19,12,101,25,83,4,21
50606,0,0,0,0,0,0,0,0,0,51,0,54,3,0,0,0,0,0,0,3,0,25,0,27,0,0,0,0,0,0,0,5,0,11,0,18,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,4,0,8,0,48,0,59,0,4,0,0,0,4,0,20,0,12,0,48,0,3,0,3,0,3,0,17,0,207,0,232,3,8,3,7,0,16,0,24,0,114,0,172,0,8,0,15,3,27,0,27,6,80,0,170,11,23,0,48,0,42,3,27,3,65,0,218,10,10,0,26,0,30,0,16,3,16,0,117,28,4,0,68,0,29,4,15,4,22,0,169,165,13,11,112,9,64,3,21,12,21,0,431,163,11,7,96,14,12,4,6,5,11,0,326,122,5,3,47,13,21,5,12,3,13,0,243,78,6,0,28,0,7,4,0,0,4,0,124,143,8,3,44,18,34,3,6
50607,0,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,14,0,22,0,31,0,0,0,0,0,0,0,3,0,14,0,15,0,0,0,0,0,0,0,6,0,68,0,78,0,3,0,0,0,0,0,23,0,49,0,84,0,9,0,4,0,10,0,29,4,187,4,251,4,10,0,4,0,14,0,41,0,140,4,210,3,25,0,3,0,25,0,40,0,160,3,261,12,35,3,58,0,51,4,55,0,166,0,378,16,20,0,44,0,35,0,24,3,76,0,224,33,24,0,56,4,43,0,24,0,81,0,273,120,31,0,128,4,96,0,54,4,118,0,562,187,22,7,125,9,41,9,28,4,60,0,488,177,21,3,71,8,51,3,18,0,39,0,402,138,19,0,47,6,17,0,10,4,24,0,258,497,38,9,214,23,143,11,53
50701,0,0,0,0,0,0,0,0,0,222,4,228,0,3,0,0,0,0,0,10,0,65,0,82,0,0,0,0,0,0,0,12,0,61,0,75,0,0,0,0,0,6,0,9,0,41,0,58,4,6,0,0,0,4,0,28,0,207,7,244,3,10,0,0,0,8,0,54,5,118,3,192,4,22,0,0,0,19,4,83,12,852,7,1001,3,30,0,16,0,71,0,98,9,435,8,675,5,53,3,39,5,113,4,98,12,343,0,680,43,71,0,109,3,140,9,100,3,288,7,776,37,52,4,166,11,134,5,60,9,78,0,567,99,42,3,184,14,130,4,44,8,96,0,619,541,60,3,403,34,236,19,49,23,88,3,1458,591,50,9,346,53,79,17,17,3,44,7,1218,523,31,15,252,40,82,12,21,7,29,0,1007,420,12,6,108,24,27,3,3,0,11,0,626,681,31,11,213,46,118,14,26
50702,0,0,0,0,0,5,0,0,0,52,0,57,0,0,0,0,0,0,0,0,0,23,0,28,0,0,0,0,0,0,0,6,0,20,0,20,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,4,0,61,0,74,0,0,0,3,0,3,0,13,6,19,0,44,0,12,0,3,0,10,0,24,4,242,0,294,0,11,0,3,0,14,0,41,3,138,0,215,0,23,5,7,0,24,0,43,3,163,0,271,7,23,0,34,0,33,0,49,5,136,3,289,7,16,0,34,3,36,0,31,0,48,0,178,21,17,0,45,4,34,5,37,6,70,0,232,103,48,0,124,16,86,4,38,10,82,0,501,109,21,0,121,8,20,10,23,5,33,0,351,153,19,9,89,13,31,3,24,0,39,0,387,147,16,0,51,8,10,5,4,0,15,0,261,411,49,9,205,37,86,20,45
50703,0,0,0,0,0,0,0,0,0,65,3,72,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,4,0,9,0,14,0,0,0,0,0,0,0,8,0,17,0,24,0,0,0,0,0,0,0,8,0,58,0,73,0,5,0,0,0,9,0,11,3,48,0,75,0,5,0,0,0,11,0,26,4,303,0,352,0,13,0,4,3,27,0,52,4,125,0,230,12,18,0,8,0,59,4,36,4,77,0,209,15,35,0,42,0,51,5,22,0,74,6,260,18,24,0,55,3,62,0,16,5,24,0,203,42,12,8,71,4,40,6,13,6,15,0,216,207,26,0,128,12,83,6,14,6,14,0,504,202,22,3,112,10,27,3,8,4,3,0,396,153,9,7,65,15,15,3,8,0,4,0,277,94,3,0,23,8,5,3,0,0,0,0,139,119,7,0,32,4,20,0,0
50704,0,4,0,0,0,5,0,5,0,239,3,257,0,0,0,0,0,0,0,10,0,140,0,151,0,5,0,0,0,0,0,19,0,64,0,95,0,0,0,0,0,0,0,9,0,27,0,37,0,7,0,0,0,4,0,22,0,251,3,286,0,8,0,6,0,5,0,45,0,111,0,177,0,19,0,8,0,22,0,81,3,712,4,846,0,31,0,10,0,27,4,106,7,523,0,711,10,58,0,17,0,47,3,115,14,618,4,893,23,65,0,67,6,60,0,104,14,613,7,953,22,29,0,84,5,65,0,72,5,199,0,499,38,53,3,112,3,78,9,64,14,265,0,630,232,72,9,227,23,171,8,126,18,292,6,1173,272,50,13,249,22,77,12,62,13,120,0,886,289,46,7,161,21,71,4,49,10,96,0,762,261,18,8,125,17,30,4,13,7,40,0,524,814,67,19,348,38,247,22,92
50705,3,0,0,0,0,4,0,4,0,207,0,221,0,0,0,0,0,0,0,5,4,72,0,78,0,0,0,0,0,0,0,12,0,59,0,75,0,0,0,0,0,0,0,12,0,43,0,59,0,0,0,0,0,6,0,21,0,254,4,293,7,5,0,0,0,12,0,53,5,174,0,246,0,13,0,6,0,27,0,103,10,1206,18,1388,11,26,0,8,6,64,3,118,12,710,6,963,12,52,8,45,6,133,8,127,22,542,4,945,40,68,6,128,9,144,13,112,23,471,10,1016,54,43,3,163,8,203,14,46,16,130,0,679,108,42,3,211,6,139,10,45,9,113,4,692,448,60,9,401,40,338,30,83,43,123,4,1582,453,36,21,351,52,80,34,20,19,43,0,1112,436,26,15,201,42,116,19,19,17,29,6,916,318,12,12,103,19,28,11,6,0,0,0,511,509,14,21,141,51,124,17,19
50901,8,0,3,5,0,4,0,5,0,91,3,121,4,0,0,7,0,0,0,5,0,55,0,69,3,5,0,3,0,0,0,13,0,22,0,48,0,0,0,0,0,3,0,12,0,20,0,40,7,20,0,3,0,3,0,19,0,158,0,222,0,4,0,4,0,10,0,24,4,91,5,151,8,24,3,22,3,25,5,82,5,799,15,991,17,38,3,22,4,43,0,109,13,384,5,643,25,74,6,44,0,94,5,106,18,313,9,697,64,88,8,110,10,64,11,91,11,270,7,725,46,42,11,98,10,58,13,33,7,67,0,372,92,39,10,129,3,57,5,29,9,88,0,477,281,64,20,247,26,95,17,32,9,84,3,884,247,27,8,165,27,35,16,23,3,36,0,596,144,19,12,100,18,32,9,13,10,32,4,386,91,17,0,43,7,8,7,4,4,14,0,195,182,30,8,111,16,44,8,12
50902,12,6,0,0,0,3,0,0,3,108,3,132,7,0,0,0,0,0,0,8,5,47,0,65,3,0,0,0,0,0,0,10,0,31,0,53,5,0,0,0,0,0,0,8,0,35,0,53,11,11,0,0,0,9,0,22,0,162,5,211,0,6,3,11,0,10,0,41,3,75,3,161,15,32,0,13,0,20,0,83,6,776,18,972,15,36,0,28,0,48,3,96,11,312,4,562,35,48,5,30,4,106,3,60,15,226,8,541,48,50,8,89,9,79,5,67,12,225,7,601,34,29,0,72,4,78,3,22,3,50,0,312,87,31,7,100,12,73,3,16,5,64,3,397,224,43,14,187,29,133,17,38,19,58,6,775,229,24,11,162,21,38,15,16,9,32,0,552,181,12,7,94,19,44,7,9,0,19,0,399,108,15,3,52,13,4,0,0,5,0,3,200,209,29,15,101,15,57,6,11
50903,8,0,0,0,0,0,0,0,0,28,0,43,4,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,14,0,14,8,0,0,4,0,0,0,6,0,50,0,68,4,0,0,0,0,6,0,10,0,24,0,42,9,4,0,5,0,16,0,27,0,188,4,249,23,9,5,6,0,21,0,27,5,89,0,186,20,23,3,28,0,36,4,23,5,60,0,196,28,18,0,38,0,35,3,18,4,62,5,215,22,10,0,32,3,16,0,7,0,12,0,104,43,20,3,40,0,18,0,14,3,12,0,149,102,20,9,88,10,33,10,9,12,26,0,312,66,7,0,59,4,11,3,5,0,14,0,172,67,7,0,45,3,8,0,0,0,10,0,148,43,8,0,25,3,3,0,0,0,4,0,89,94,15,4,44,8,8,4,8
51001,0,0,0,0,0,0,0,0,0,29,6,35,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,5,0,10,0,18,0,0,0,0,0,0,0,0,0,4,0,3,4,4,0,0,0,5,0,11,0,90,3,115,0,0,0,0,0,0,0,9,0,23,0,34,6,0,0,3,0,0,0,19,3,103,0,132,8,0,0,0,0,8,0,10,0,37,0,76,8,6,0,5,0,22,0,14,3,45,0,108,12,14,4,18,0,18,0,15,0,23,4,113,3,10,3,9,0,21,0,4,0,12,0,58,22,13,5,19,0,17,5,7,5,5,3,88,152,13,7,49,7,40,0,7,6,14,0,293,174,13,0,66,14,26,0,4,0,6,0,303,168,10,4,45,14,16,6,0,5,4,0,268,106,9,3,19,3,0,0,0,0,3,0,151,196,9,0,44,11,13,0,4
51002,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,29,0,40,0,0,0,0,0,0,0,4,0,5,0,16,4,3,0,0,0,6,0,0,0,21,0,42,0,0,0,0,0,9,0,3,0,8,0,25,0,4,0,7,0,8,0,6,0,17,0,35,4,0,0,0,0,16,0,5,3,0,0,24,0,0,0,8,0,11,0,0,0,5,0,25,11,6,0,12,6,15,0,0,3,4,0,54,43,5,0,28,8,25,0,5,4,8,0,122,97,5,0,41,6,11,0,0,0,3,0,171,128,8,3,40,11,24,0,0,0,0,0,217,116,6,4,31,9,13,0,0,4,5,0,173,312,7,15,55,22,30,0,6
51003,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,13,0,13,4,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,13,0,24,4,0,0,0,0,0,0,3,0,8,0,20,5,0,0,0,0,14,0,4,0,11,0,35,5,0,0,3,0,8,0,4,0,17,0,40,7,7,0,4,0,10,0,3,0,4,0,33,16,5,0,7,3,17,0,3,0,0,0,52,91,3,0,38,9,35,0,7,9,6,6,214,105,4,8,49,4,12,0,3,0,0,0,187,146,5,6,40,13,25,7,6,4,0,0,253,138,0,6,42,9,11,0,0,0,0,0,210,417,8,14,88,52,61,6,4
51101,11,0,0,0,0,0,0,0,0,18,0,28,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,28,0,39,0,0,0,0,0,0,0,7,0,11,0,17,4,5,0,0,0,0,0,13,0,163,0,187,7,9,0,3,0,8,0,24,5,66,0,117,3,8,3,9,0,21,0,14,0,66,3,128,10,18,0,22,0,18,4,11,0,57,0,144,12,3,0,19,0,27,3,8,0,9,0,80,23,3,4,37,0,16,0,8,0,15,0,111,94,19,5,63,0,31,3,13,4,17,0,248,64,8,7,40,6,8,3,0,0,12,0,151,57,4,0,34,0,8,7,0,3,11,0,119,24,0,0,9,0,0,0,0,0,3,4,49,80,5,3,39,8,11,0,4
51102,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,0,0,0,0,0,16,3,22,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,8,0,63,5,88,0,0,0,0,0,3,0,9,0,36,0,56,7,12,0,3,0,9,0,0,0,19,0,59,12,8,0,18,0,16,0,7,0,17,0,83,5,8,0,7,0,7,0,0,3,6,0,43,23,4,6,13,0,17,0,5,5,6,0,71,67,0,3,18,4,14,6,5,3,6,0,122,50,9,5,24,10,4,0,0,0,0,0,101,30,3,0,19,3,7,3,0,0,0,0,71,27,0,0,6,3,0,0,0,0,0,0,51,46,3,3,14,11,6,3,0
51103,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,5,0,6,0,9,0,0,0,0,0,7,0,12,0,47,0,68,0,0,0,0,0,0,0,12,0,24,4,43,0,0,0,3,0,8,0,19,3,134,4,173,0,4,0,5,0,16,0,8,3,56,0,100,0,9,0,5,0,33,0,15,3,40,0,111,20,11,8,22,0,29,0,22,5,45,0,161,10,4,0,16,5,40,0,4,3,4,0,96,22,10,0,26,0,45,0,5,4,13,0,121,140,15,0,92,12,94,4,13,9,13,0,392,186,12,6,93,17,15,11,5,0,5,0,357,183,7,5,77,8,41,0,0,5,4,0,343,163,3,0,25,14,10,3,0,0,0,0,228,398,12,6,77,17,50,3,0
51104,7,3,0,4,0,0,0,0,0,98,4,120,0,0,0,0,0,0,0,5,0,32,0,43,0,0,0,3,0,0,0,7,0,29,0,47,0,0,0,0,0,0,0,5,0,18,0,26,0,0,0,0,0,3,0,18,4,135,0,169,4,8,0,5,0,9,0,36,3,69,0,127,6,12,0,8,0,18,4,50,5,598,8,703,14,35,0,12,0,26,0,74,5,272,7,441,26,43,4,25,0,63,0,59,3,174,8,403,40,42,3,67,9,67,5,53,10,191,0,500,40,23,3,69,4,62,11,32,8,45,0,293,61,22,5,88,8,57,5,16,6,55,0,319,234,36,10,192,10,103,7,31,13,58,0,695,217,20,8,150,11,37,13,6,9,33,0,511,188,10,9,105,17,29,9,9,4,22,4,406,121,9,5,33,7,9,5,8,0,9,0,206,233,14,11,82,26,47,7,11
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,5,0,31,0,35,0,0,0,0,0,3,0,0,0,18,0,27,0,4,0,0,0,10,0,19,5,212,0,256,0,3,0,0,0,18,0,25,5,99,3,158,4,8,0,14,0,35,4,23,5,82,0,170,13,11,0,30,5,34,4,21,3,81,4,197,11,6,0,30,0,27,0,3,0,18,0,108,35,12,0,45,4,15,6,8,0,24,0,139,118,13,4,90,13,23,9,5,0,12,0,279,82,9,0,53,3,4,4,0,0,0,0,157,36,0,0,15,3,8,0,0,0,0,0,79,23,0,0,14,6,0,0,0,0,0,0,52,39,0,0,6,3,3,0,0
60102,4,4,0,0,0,0,0,0,0,85,0,87,0,4,0,0,0,0,0,6,0,37,0,44,0,0,0,0,0,0,0,12,0,21,0,26,0,0,0,0,0,0,0,10,0,18,0,21,0,3,0,0,0,8,0,14,0,109,0,140,0,3,0,0,0,4,0,34,0,67,0,118,0,10,0,5,0,10,0,52,0,538,17,636,0,24,0,11,0,29,4,59,5,385,0,522,4,45,0,23,0,64,3,85,13,423,3,660,19,58,5,77,5,70,6,75,6,422,5,744,21,36,8,92,0,34,9,54,8,153,0,410,58,33,0,96,9,59,0,49,11,138,3,465,307,50,8,207,21,95,8,68,19,139,0,913,226,28,8,166,6,42,4,20,11,57,0,570,167,15,7,105,8,37,5,10,7,29,4,398,131,4,7,52,8,12,6,6,0,12,0,239,266,16,4,100,12,43,6,13
